,AQI,PM10,O3,SO2,PM2.5,NO2,CO,降水量,平均气压,平均两分钟风速,平均气温,平均相对湿度,日期
246,68.0,86.0,99.0,16,42.0,33.0,0.8,0.3,1007.0,1.6,28.1,78.0,2015-09-04
247,64.0,59.0,116.0,13,30.0,33.0,0.9,0.15,1004.5,1.5,26.7,89.0,2015-09-05
248,81.0,75.0,137.0,14,39.0,35.0,1.0,0.0,1005.2,2.3,27.2,80.0,2015-09-06
249,96.0,97.0,155.0,15,61.0,22.0,1.0,0.0,1008.5,3.1,26.0,74.0,2015-09-07
250,125.0,84.0,187.0,19,40.0,41.0,1.0,0.0,1009.4,1.1,25.0,78.0,2015-09-08
251,135.0,87.0,198.0,21,41.0,41.0,0.9,0.0,1011.2,1.0,25.6,80.0,2015-09-09
252,146.0,93.0,210.0,21,47.0,50.0,1.0,0.0,1012.0,0.8,25.5,73.0,2015-09-10
253,68.0,85.0,97.0,17,45.0,38.0,0.9,0.0,1011.3,2.1,22.7,84.0,2015-09-11
254,69.0,71.0,122.0,13,50.0,23.0,0.9,0.6,1015.6,2.0,22.4,84.0,2015-09-12
255,78.0,72.0,133.0,23,30.0,40.0,0.9,0.0,1016.3,1.2,20.5,67.0,2015-09-13
256,122.0,112.0,184.0,28,44.0,50.0,0.8,0.0,1013.7,0.9,22.1,70.0,2015-09-14
257,109.0,113.0,169.0,27,62.0,51.0,1.0,0.0,1013.4,0.6,21.5,81.0,2015-09-15
258,110.0,105.0,171.0,23,52.0,54.0,1.0,0.0,1013.5,0.9,22.1,81.0,2015-09-16
259,80.0,110.0,134.0,33,48.0,50.0,0.9,0.0,1014.8,1.4,23.1,75.0,2015-09-17
260,62.0,58.0,71.0,13,42.0,49.0,0.9,1.4,1014.9,0.9,20.0,97.0,2015-09-18
261,58.0,65.0,109.0,17,40.0,40.0,0.9,2.8,1012.4,1.4,21.9,85.0,2015-09-19
262,99.0,117.0,158.0,18,64.0,66.0,1.0,0.8,1009.5,0.6,23.1,86.0,2015-09-20
263,123.0,112.0,185.0,23,63.0,55.0,1.0,0.0,1007.8,0.5,23.3,83.0,2015-09-21
264,82.0,105.0,117.0,23,60.0,48.0,1.0,0.6,1007.4,1.0,23.2,83.0,2015-09-22
265,89.0,95.0,146.0,16,60.0,44.0,1.1,0.5,1007.0,0.9,22.4,91.0,2015-09-23
266,73.0,84.0,85.0,14,53.0,41.0,1.1,0.4,1004.7,2.4,21.5,100.0,2015-09-24
267,56.0,62.0,98.0,12,39.0,34.0,0.8,0.3,1006.2,1.8,22.3,88.0,2015-09-25
268,83.0,104.0,139.0,18,60.0,54.0,1.0,0.2,1009.1,1.1,23.8,81.0,2015-09-26
269,120.0,108.0,181.0,21,59.0,66.0,1.0,0.0,1009.6,0.7,24.4,82.0,2015-09-27
270,118.0,107.0,179.0,27,62.0,40.0,1.1,0.0,1010.2,2.1,24.8,70.0,2015-09-28
271,60.0,69.0,108.0,17,32.0,26.0,0.8,0.0,1011.7,3.9,23.2,77.0,2015-09-29
272,46.0,27.0,91.0,14,19.0,21.0,0.6,0.3,1010.6,3.1,21.2,86.0,2015-09-30
273,66.0,82.0,103.0,13,31.0,32.0,0.6,0.3,1016.0,2.4,20.2,70.0,2015-10-01
274,106.0,161.0,154.0,22,56.0,60.0,0.8,0.0,1015.1,0.5,17.8,79.0,2015-10-02
275,110.0,170.0,167.0,25,76.0,66.0,1.0,0.0,1015.9,1.5,20.8,73.0,2015-10-03
276,94.0,137.0,147.0,23,63.0,51.0,1.2,1.5,1019.2,1.4,20.0,77.0,2015-10-04
277,105.0,109.0,100.0,17,79.0,51.0,1.4,1.125,1018.8,1.0,19.7,91.0,2015-10-05
278,72.0,72.0,36.0,15,52.0,40.0,1.3,0.75,1013.1,1.8,20.5,99.0,2015-10-06
279,40.0,37.0,80.0,13,25.0,28.0,1.0,0.375,1010.4,2.3,21.5,91.0,2015-10-07
280,49.0,34.0,97.0,13,23.0,19.0,0.8,0.0,1014.0,3.6,19.6,82.0,2015-10-08
281,62.0,73.0,82.0,18,37.0,43.0,0.8,0.0,1015.5,1.9,17.6,72.0,2015-10-09
282,85.0,120.0,101.0,21,56.0,65.0,0.9,0.0,1015.0,0.5,17.8,86.0,2015-10-10
283,100.0,147.0,123.0,20,75.0,75.0,1.1,0.0,1018.8,0.8,18.4,83.0,2015-10-11
284,106.0,154.0,144.0,29,75.0,91.0,1.3,0.0,1020.2,0.7,17.7,82.0,2015-10-12
285,111.0,171.0,105.0,37,82.0,92.0,1.2,0.0,1019.7,0.5,17.9,83.0,2015-10-13
286,113.0,174.0,168.0,32,85.0,87.0,1.1,0.0,1016.5,1.1,19.3,82.0,2015-10-14
287,139.0,167.6,128.0,37,106.0,117.0,1.7,0.0,1015.2,0.5,19.8,84.0,2015-10-15
288,139.0,161.2,168.0,30,106.0,102.0,1.5,0.0,1015.0,0.8,20.0,82.0,2015-10-16
289,129.0,154.8,190.0,34,98.0,97.0,1.5,0.0,1014.7,0.5,19.4,81.0,2015-10-17
290,144.0,148.4,188.0,32,110.0,104.0,1.6,0.0,1014.5,0.6,19.6,83.0,2015-10-18
291,103.0,142.0,151.0,28,65.0,85.0,1.2,0.0,1012.6,0.5,19.0,75.0,2015-10-19
292,105.0,154.0,147.0,26,76.0,89.0,1.3,0.0,1010.6,0.5,18.1,85.0,2015-10-20
293,108.0,158.0,165.0,29,81.0,91.0,1.3,0.0,1011.8,0.6,18.6,85.0,2015-10-21
294,99.0,129.0,153.0,21,74.0,60.0,1.1,0.0,1014.1,0.9,18.6,86.0,2015-10-22
295,145.0,180.0,139.0,20,111.0,70.0,1.4,0.0,1014.3,0.6,18.4,87.0,2015-10-23
296,150.0,175.0,141.0,24,107.5,69.0,1.6,0.0,1014.9,0.8,19.2,86.0,2015-10-24
297,137.0,170.0,163.0,22,104.0,66.0,1.3,0.0,1014.9,1.1,20.8,85.0,2015-10-25
298,114.0,122.0,57.0,17,86.0,41.0,1.2,1.5,1015.5,3.0,16.8,92.0,2015-10-26
299,60.0,70.0,80.0,16,27.0,44.0,0.6,0.85,1019.2,0.8,13.5,82.0,2015-10-27
300,69.0,82.0,49.0,22,43.0,55.0,0.8,0.2,1017.6,1.9,15.0,84.0,2015-10-28
301,45.0,34.0,53.0,12,25.0,36.0,0.7,0.3,1019.5,1.7,13.4,98.0,2015-10-29
302,153.0,124.0,46.0,17,37.0,42.0,1.1,0.4,1024.0,1.5,14.6,87.0,2015-10-30
303,68.0,73.0,57.0,17,49.0,37.0,0.8,0.0,1028.0,2.3,13.6,62.0,2015-10-31
304,84.0,81.0,84.0,18,62.0,48.0,0.8,0.0,1026.2,2.1,11.3,80.0,2015-11-01
305,87.0,97.0,99.0,22,62.0,69.0,1.0,0.0,1023.0,0.4,11.4,84.0,2015-11-02
306,97.0,115.0,97.0,30,72.0,65.0,1.1,1.0,1020.3,1.1,13.6,82.0,2015-11-03
307,114.0,117.0,33.0,25,86.0,67.0,1.3,2.0,1018.9,0.7,15.1,92.0,2015-11-04
308,87.0,90.0,35.0,22,64.0,53.0,1.3,0.7,1015.1,1.5,17.5,92.0,2015-11-05
309,68.0,85.0,32.0,22,49.0,44.0,1.2,0.2,1011.7,2.1,18.4,88.0,2015-11-06
310,35.0,31.0,20.0,12,24.0,24.0,0.9,0.4,1018.1,2.4,7.6,95.0,2015-11-07
311,64.0,54.0,47.0,15,46.0,30.0,1.0,0.6,1021.3,2.1,9.2,92.0,2015-11-08
312,95.0,99.0,66.0,24,71.0,46.0,1.5,0.0,1023.0,1.0,9.7,89.0,2015-11-09
313,100.0,90.0,52.0,16,75.0,42.0,1.3,0.2,1022.5,2.5,10.5,88.0,2015-11-10
314,127.0,119.0,44.0,14,96.0,48.0,1.3,0.333333333,1022.5,1.3,11.5,92.0,2015-11-11
315,74.0,63.0,20.0,10,54.0,42.0,0.9,0.466666667,1021.7,1.1,11.5,98.0,2015-11-12
316,65.0,66.0,26.0,9,47.0,44.0,1.2,0.6,1018.7,0.9,12.3,93.0,2015-11-13
317,75.0,75.0,49.0,15,55.0,52.0,1.2,0.0,1015.8,0.9,13.3,88.0,2015-11-14
318,67.0,77.0,20.0,21,48.0,46.0,1.5,0.0,1013.6,0.9,15.3,91.0,2015-11-15
319,68.0,58.0,33.0,9,49.0,35.0,1.2,0.0,1013.6,1.7,14.0,95.0,2015-11-16
320,67.0,50.0,31.0,11,48.0,34.0,1.5,0.0,1014.3,2.3,13.2,98.0,2015-11-17
321,50.0,45.0,35.0,10,35.0,33.0,1.7,0.0,1019.5,1.8,11.5,95.0,2015-11-18
322,60.0,53.0,13.0,12,43.0,35.0,1.6,0.0,1020.1,0.5,11.3,98.0,2015-11-19
323,70.0,86.0,16.0,14,51.0,46.0,1.7,0.0,1020.1,1.3,12.5,95.0,2015-11-20
324,77.0,93.0,13.0,18,56.0,44.0,1.7,0.0,1019.8,1.1,14.2,95.0,2015-11-21
325,63.0,65.0,9.0,15,45.0,38.0,1.6,1.4,1019.7,2.1,13.8,95.0,2015-11-22
326,33.0,28.0,13.0,11,21.0,26.0,1.1,1.2,1022.8,3.5,6.6,96.0,2015-11-23
327,30.0,16.0,32.0,12,17.0,24.0,0.9,0.75,1026.5,2.0,2.9,98.0,2015-11-24
328,84.0,81.0,46.0,17,62.0,39.0,0.8,0.3,1028.7,0.5,2.7,86.0,2015-11-25
329,63.0,64.0,67.0,21,45.0,47.0,0.8,0.0,1029.3,0.8,3.0,83.0,2015-11-26
330,75.0,100.0,33.0,29,54.0,60.0,1.0,1.1,1025.2,1.4,4.4,79.0,2015-11-27
331,115.0,141.0,14.0,30,87.0,71.0,1.4,2.2,1024.5,0.9,8.1,91.0,2015-11-28
332,123.0,112.0,19.0,19,93.0,58.0,1.2,1.2,1024.0,0.5,9.2,92.0,2015-11-29
333,129.0,139.0,8.0,22,98.0,59.0,1.6,0.0,1021.4,0.7,9.5,95.0,2015-11-30
334,80.0,94.0,18.0,19,59.0,52.0,1.2,0.25,1018.4,0.7,10.9,90.0,2015-12-01
335,115.0,179.0,46.0,18,55.0,55.0,1.0,0.5,1021.9,1.7,8.9,80.0,2015-12-02
336,104.0,158.0,54.0,20,49.0,55.0,0.9,0.0,1024.8,1.1,6.6,72.0,2015-12-03
337,64.0,77.0,41.0,26,29.0,46.0,0.7,0.0,1027.6,1.6,8.4,79.0,2015-12-04
338,77.0,103.0,13.0,21,52.0,57.0,0.9,0.0,1025.3,0.6,6.1,86.0,2015-12-05
339,89.0,96.0,22.0,18,66.0,57.0,1.1,0.0,1027.6,0.4,4.0,94.0,2015-12-06
340,85.0,105.0,34.0,25,63.0,61.0,1.3,0.0,1027.1,0.9,4.5,89.0,2015-12-07
341,95.0,105.0,26.0,21,71.0,58.0,1.3,0.0,1025.7,1.0,6.0,90.0,2015-12-08
342,98.0,102.0,19.0,20,73.0,52.0,0.9,0.0,1021.1,1.1,8.8,88.0,2015-12-09
343,201.0,174.0,27.0,14,67.5,51.0,1.2,0.0,1019.7,1.0,8.9,89.0,2015-12-10
344,293.0,158.6666667,47.0,17,62.0,47.0,1.9,0.0,1020.7,2.0,9.1,81.0,2015-12-11
345,307.0,143.3333333,18.0,14,56.5,58.0,2.6,1.2,1019.3,2.4,7.7,86.0,2015-12-12
346,159.0,128.0,23.0,12,51.0,42.0,1.1,0.8,1021.1,2.1,7.1,89.0,2015-12-13
347,149.0,146.0,41.0,20,45.5,57.0,1.3,0.4,1023.9,1.1,7.9,78.0,2015-12-14
348,61.0,72.0,54.0,17,40.0,44.0,0.7,0.0,1026.4,1.5,7.2,68.0,2015-12-15
349,55.0,59.0,67.0,16,22.0,33.0,0.6,0.0,1032.0,1.9,3.1,55.0,2015-12-16
350,80.0,102.0,41.0,24,46.0,64.0,1.1,0.0,1032.5,0.9,-0.2,73.0,2015-12-17
351,97.0,132.0,31.0,34,72.0,70.0,1.2,0.0,1030.1,0.8,0.2,80.0,2015-12-18
352,140.0,171.0,14.0,42,107.0,82.0,1.6,0.0,1029.1,0.7,5.1,66.0,2015-12-19
353,129.0,113.0,27.0,17,98.0,57.0,1.1,1.1,1026.1,1.2,4.6,85.0,2015-12-20
354,107.0,96.0,34.0,18,80.0,46.0,1.0,0.1,1022.8,2.0,5.8,89.0,2015-12-21
355,145.0,127.0,16.0,10,111.0,45.0,1.2,0.0,1022.7,1.9,6.2,91.0,2015-12-22
356,220.0,128.3333333,27.0,12,108.6666667,46.0,1.3,0.0,1020.7,2.1,6.1,90.0,2015-12-23
357,208.0,129.6666667,34.0,17,106.3333333,55.0,1.7,0.0,1023.6,2.7,6.1,96.0,2015-12-24
358,334.0,131.0,85.0,44,104.0,84.0,2.4,0.0,1025.0,1.3,5.8,80.0,2015-12-25
359,179.0,132.3333333,66.0,33,101.6666667,97.0,1.8,0.0,1020.0,1.2,6.1,82.0,2015-12-26
360,185.0,133.6666667,32.0,16,99.33333333,62.0,1.7,0.0,1027.1,2.7,5.3,88.0,2015-12-27
361,128.0,135.0,14.0,11,97.0,39.0,1.1,0.0,1033.3,2.2,3.7,85.0,2015-12-28
362,162.0,157.0,27.0,16,97.375,64.0,1.3,0.0,1030.3,0.8,5.0,87.0,2015-12-29
363,211.0,160.0,36.0,23,97.75,90.0,1.7,0.0,1028.9,1.1,4.1,89.0,2015-12-30
364,159.0,163.0,67.0,30,98.125,77.0,1.3,0.0,1030.2,1.1,4.5,82.0,2015-12-31
365,156.0,172.0,24.0,42,98.5,82.0,1.4,0.0,1025.5,1.1,6.5,68.5,2016-01-01
366,190.0,163.0,29.0,53,98.875,90.0,1.8,0.0,1020.0,1.0,9.0,74.8,2016-01-02
367,160.0,154.0,22.0,33,99.25,73.0,1.8,0.4,1017.1,0.5,9.8,89.3,2016-01-03
368,243.0,132.5,26.0,17,99.625,59.0,2.1,1.7,1017.0,2.2,9.1,94.8,2016-01-04
369,132.0,111.0,14.0,11,100.0,39.0,2.0,3.0,1020.7,2.7,5.1,95.3,2016-01-05
370,118.0,101.0,17.0,10,89.0,37.0,1.3,0.1,1025.1,1.8,5.8,92.8,2016-01-06
371,133.0,127.0,46.0,17,101.0,36.0,1.1,0.0,1027.1,2.7,4.9,89.8,2016-01-07
372,180.0,169.0,39.0,23,104.3333333,65.0,1.8,0.0,1025.5,0.9,2.0,96.0,2016-01-08
373,172.0,151.0,21.0,19,107.6666667,59.0,1.7,1.5,1022.1,1.2,4.6,95.8,2016-01-09
374,145.0,122.0,17.0,13,111.0,47.0,1.5,3.0,1020.8,1.4,5.9,96.0,2016-01-10
375,238.0,99.0,19.0,14,93.5,45.0,2.0,1.55,1024.2,2.8,3.4,95.3,2016-01-11
376,102.0,76.0,20.0,11,76.0,31.0,1.1,0.1,1027.4,2.6,1.9,92.0,2016-01-12
377,118.0,125.0,47.0,24,89.0,47.0,1.3,0.0,1026.0,1.9,3.5,74.0,2016-01-13
378,175.0,167.0,28.0,26,90.85714286,73.0,1.4,0.0,1022.4,0.8,4.4,83.3,2016-01-14
379,168.0,170.0,52.0,28,92.71428571,74.0,1.6,0.0,1017.8,1.1,2.9,89.0,2016-01-15
380,166.0,173.0,26.0,19,94.57142857,74.0,1.6,0.05,1015.2,1.0,3.3,93.0,2016-01-16
381,206.0,176.0,92.0,22,96.42857143,50.0,1.5,0.1,1017.2,2.1,6.6,77.0,2016-01-17
382,249.0,179.0,58.0,26,98.28571429,44.0,1.8,0.0,1022.0,3.0,2.4,71.5,2016-01-18
383,185.0,182.0,63.0,29,100.1428571,57.0,1.4,0.0,1025.4,1.5,3.9,56.3,2016-01-19
384,134.0,118.0,37.0,23,102.0,53.0,1.0,0.0,1025.85,1.6,2.4,71.8,2016-01-20
385,94.0,84.0,32.0,12,70.0,36.0,0.8,2.1,1026.3,1.7,0.9,87.3,2016-01-21
386,80.0,77.0,52.0,11,59.0,27.0,0.8,1.2,1029.9,2.75,0.9,92.0,2016-01-22
387,90.0,75.0,76.0,20,67.0,24.0,0.9,0.3,1040.2,3.8,-0.8,55.3,2016-01-23
388,91.0,131.0,78.0,12,25.0,22.0,0.6,0.0,1043.0,1.8,-3.8,54.8,2016-01-24
389,87.0,123.0,79.0,16,38.0,52.0,0.7,0.0,1035.9,2.1,-2.5,60.8,2016-01-25
390,97.0,144.0,53.0,37,65.0,74.0,1.1,0.0,1028.1,1.0,1.3,68.3,2016-01-26
391,97.0,129.0,31.0,39,72.0,68.0,1.2,0.0,1022.8,0.9,3.2,73.0,2016-01-27
392,103.0,105.0,26.0,14,77.0,53.0,1.0,1.5,1020.4,1.2,5.2,80.5,2016-01-28
393,117.0,94.0,50.0,10,88.0,36.0,1.1,0.0,1023.7,2.9,4.2,79.8,2016-01-29
394,94.0,92.0,35.0,8,70.0,34.0,1.2,0.4,1025.7,1.7,4.1,94.8,2016-01-30
395,130.0,120.0,32.0,9,99.0,30.0,1.3,0.45,1029.1,3.7,1.1,94.8,2016-01-31
396,149.0,121.0,92.0,21,99.0,32.0,1.4,0.5,1034.2,2.9,-0.2,76.8,2016-02-01
397,150.0,142.0,91.0,22,99.0,55.0,1.5,0.5,1030.4,1.0,-1.4,82.5,2016-02-02
398,130.0,139.0,89.0,22,99.0,70.0,1.5,0.0,1025.9,0.7,0.7,79.3,2016-02-03
399,119.0,124.0,92.0,20,90.0,74.0,1.3,0.0,1025.4,0.8,5.4,70.3,2016-02-04
400,114.0,112.0,111.0,21,86.0,44.0,1.0,0.0,1027.0,1.4,3.6,70.0,2016-02-05
401,63.0,75.0,101.0,17,26.0,21.0,0.5,0.0,1031.3,1.5,1.8,55.8,2016-02-06
402,78.0,104.0,110.0,16,57.0,37.0,0.8,0.0,1024.2,2.3,5.1,62.0,2016-02-07
403,208.0,122.5,120.0,28,84.5,56.0,1.3,0.0,1018.7,1.5,6.9,74.3,2016-02-08
404,147.0,141.0,101.0,38,112.0,51.0,1.4,0.0,1015.2,1.9,11.7,62.3,2016-02-09
405,87.0,93.0,74.0,34,64.0,51.0,1.3,0.9,1010.2,1.4,13.0,64.8,2016-02-10
406,83.0,89.0,43.0,22,61.0,43.0,1.2,0.1,1007.8,1.3,14.5,82.8,2016-02-11
407,99.0,77.0,28.0,14,74.0,26.0,1.4,1.35,1005.0,1.7,14.4,95.3,2016-02-12
408,59.0,49.0,55.0,11,42.0,13.0,1.2,2.6,1015.5,2.75,8.3,79.0,2016-02-13
409,49.0,49.0,60.0,12,31.0,13.0,0.6,1.3,1029.4,3.8,3.6,64.8,2016-02-14
410,43.0,41.0,86.0,14,24.0,25.0,0.6,0.0,1031.4,1.7,1.6,64.3,2016-02-15
411,62.0,61.0,95.0,15,37.0,49.0,0.8,0.0,1026.7,1.3,2.9,73.3,2016-02-16
412,97.0,95.0,63.0,20,64.0,77.0,1.2,0.0,1024.7,0.6,5.4,75.0,2016-02-17
413,97.0,99.0,79.0,21,66.0,77.0,1.2,0.0,1020.1,1.3,6.6,73.0,2016-02-18
414,105.0,159.0,72.0,23,75.0,58.0,1.0,0.0,1022.8,1.4,8.5,65.0,2016-02-19
415,139.0,138.3333333,97.0,17,60.0,45.0,0.6,0.0,1027.6,1.5,6.1,62.3,2016-02-20
416,128.0,117.6666667,65.0,23,69.0,39.0,0.9,0.0,1021.5,2.2,7.5,55.3,2016-02-21
417,88.0,97.0,84.0,11,65.0,36.0,0.9,0.0,1024.4,1.3,6.7,85.3,2016-02-22
418,195.0,119.6666667,73.0,11,65.75,35.0,1.1,0.0,1029.9,2.6,7.6,82.8,2016-02-23
419,228.0,142.3333333,88.0,18,66.5,55.0,1.6,0.0,1032.6,1.2,6.7,80.0,2016-02-24
420,165.0,165.0,98.0,22,67.25,64.0,1.3,0.0,1029.5,2.3,9.5,70.5,2016-02-25
421,92.0,111.0,94.0,14,68.0,35.0,0.8,0.0,1026.4,3.4,12.3,61.0,2016-02-26
422,77.0,103.0,83.0,15,52.0,49.0,0.9,0.0,1021.2,2.1,11.9,74.8,2016-02-27
423,113.0,157.0,133.0,25,85.0,49.0,1.1,0.0,1022.7,2.3,11.6,66.8,2016-02-28
424,99.0,129.0,118.0,22,74.0,54.0,1.0,0.0,1028.5,1.7,8.4,68.8,2016-02-29
425,114.0,143.0,114.0,30,86.0,55.0,1.1,0.0,1020.8,1.5,12.4,51.8,2016-03-01
426,128.0,136.6666667,86.0,35,97.0,94.0,1.6,0.0,1018.8,0.9,13.5,67.3,2016-03-02
427,202.0,130.3333333,26.0,38,89.5,117.0,1.9,0.0,1015.1,0.6,14.3,82.5,2016-03-03
428,109.0,124.0,92.0,16,82.0,53.0,1.1,0.0,1012.8,0.9,16.9,82.0,2016-03-04
429,176.0,101.75,104.0,20,71.25,43.0,1.2,0.0,1015.3,2.9,16.0,64.3,2016-03-05
430,186.0,79.5,100.0,22,60.5,56.0,1.3,0.0,1013.6,1.5,14.1,80.5,2016-03-06
431,192.0,57.25,80.0,27,49.75,61.0,1.5,0.166666667,1009.5,1.3,16.9,85.3,2016-03-07
432,55.0,35.0,62.0,8,39.0,19.0,0.9,0.333333333,1011.8,1.7,9.3,94.8,2016-03-08
433,39.0,39.0,68.0,6,21.0,19.0,0.6,0.5,1023.9,2.1,4.4,78.8,2016-03-09
434,54.0,58.0,79.0,10,38.0,27.0,0.6,0.25,1029.9,2.5,5.0,68.8,2016-03-10
435,80.0,90.0,84.0,15,59.0,52.0,0.8,0.0,1024.9,1.0,5.5,78.3,2016-03-11
436,87.0,113.0,71.0,34,64.0,61.0,1.0,0.0,1015.4,1.3,8.5,72.3,2016-03-12
437,110.0,125.0,89.0,19,83.0,52.0,1.1,0.0,1018.7,2.1,11.3,68.5,2016-03-13
438,144.0,145.0,131.0,24,110.0,62.0,1.1,0.0,1021.5,1.8,9.5,73.3,2016-03-14
439,149.0,166.0,95.0,32,109.0,74.0,1.1,0.0,1015.3,1.0,11.9,67.5,2016-03-15
440,142.0,166.0,107.0,25,108.0,87.0,1.3,0.0,1013.6,0.3,11.6,76.8,2016-03-16
441,186.0,166.0,32.0,24,104.25,101.0,1.5,0.1,1011.7,0.7,13.7,84.5,2016-03-17
442,166.0,166.0,118.0,17,100.5,63.0,1.1,0.0,1009.8,1.4,14.8,71.5,2016-03-18
443,152.0,143.5,124.0,22,96.75,73.0,1.5,0.0,1012.6,0.8,15.0,78.8,2016-03-19
444,123.0,121.0,81.0,12,93.0,45.0,1.2,0.0,1012.7,2.6,17.7,71.8,2016-03-20
445,93.0,132.0,116.0,17,69.0,52.0,1.0,0.0,1015.0,2.1,15.3,67.5,2016-03-21
446,113.0,163.0,140.0,23,85.0,71.0,1.2,0.0,1018.9,2.6,14.63333333,62.7,2016-03-22
447,109.0,111.0,112.0,9,82.0,27.0,0.7,0.8,1022.8,3.1,13.96666667,57.9,2016-03-23
448,71.0,72.0,125.0,10,34.0,24.0,0.6,0.0,1026.7,3.6,13.3,53.1,2016-03-24
449,70.0,90.0,105.0,19,36.0,52.0,0.7,0.0,1025.0,1.4,10.9,48.3,2016-03-25
450,80.0,103.0,115.0,13,59.0,64.0,0.8,0.7,1024.7,1.4,9.1,76.8,2016-03-26
451,80.0,95.0,129.0,13,59.0,64.0,0.8,0.0,1023.8,1.8,10.7,74.5,2016-03-27
452,82.0,105.0,136.0,14,48.0,65.0,0.7,0.0,1018.4,2.7,13.6,60.8,2016-03-28
453,88.0,110.0,47.0,17,58.0,70.0,0.8,1.8,1016.4,2.4,15.8,64.0,2016-03-29
454,105.0,90.0,32.0,8,79.0,50.0,1.0,1.0,1016.2,0.7,13.0,98.0,2016-03-30
455,82.0,87.0,113.0,8,60.0,43.0,0.9,0.2,1013.8,1.2,14.2,89.5,2016-03-31
456,87.0,111.0,109.0,20,64.0,54.0,1.1,0.0,1007.9,2.2,18.9,77.0,2016-04-01
457,103.0,119.0,42.0,15,77.0,62.0,1.4,0.0,1007.1,1.6,20.7,88.3,2016-04-02
458,62.0,62.0,58.0,5,44.0,20.0,0.9,0.0,1012.1,3.2,14.5,94.8,2016-04-03
459,64.0,71.0,78.0,11,46.0,35.0,1.1,0.0,1012.3,1.1,15.0,78.5,2016-04-04
460,72.0,78.0,48.0,15,52.0,43.0,1.2,0.033333333,1008.7,2.0,16.4,91.0,2016-04-05
461,42.0,21.0,21.0,4,17.0,33.0,1.1,0.066666667,1005.2,1.9,14.5,100.0,2016-04-06
462,64.0,66.0,85.0,8,37.0,51.0,1.2,0.1,1011.2,0.8,17.0,91.5,2016-04-07
463,106.0,130.0,86.0,10,73.0,91.0,1.7,0.0,1012.4,0.6,18.0,91.3,2016-04-08
464,104.0,138.0,63.0,14,71.0,87.0,1.6,0.1,1008.8,0.8,19.4,90.0,2016-04-09
465,103.0,153.0,144.0,17,74.0,86.0,1.6,0.0,1007.8,1.1,20.8,81.8,2016-04-10
466,111.0,124.0,172.0,15,54.0,60.0,1.0,0.0,1009.0,1.9,22.1,53.3,2016-04-11
467,82.0,114.0,124.0,15,52.0,57.0,1.0,0.0,1005.1,1.6,21.3,69.0,2016-04-12
468,105.0,160.0,151.0,13,75.0,84.0,1.1,0.0,1003.8,0.8,21.4,81.8,2016-04-13
469,94.0,137.0,148.0,17,65.0,59.0,1.0,0.7,1006.4,2.3,22.8,72.0,2016-04-14
470,59.0,67.0,96.0,14,34.0,34.0,0.8,0.1,1005.7,3.05,20.0,80.25,2016-04-15
471,43.0,42.0,86.0,6,23.0,30.0,0.8,1.05,1005.0,3.8,17.2,88.5,2016-04-16
472,57.0,61.0,66.0,8,31.0,45.0,0.8,2.0,1013.1,1.7,13.9,93.3,2016-04-17
473,62.0,71.0,110.0,7,34.0,49.0,0.6,0.1,1015.3,1.7,15.0,86.8,2016-04-18
474,71.0,91.0,124.0,13,40.0,41.0,0.8,0.0,1010.9,2.1,19.7,71.3,2016-04-19
475,44.0,44.0,79.0,5,30.0,30.0,0.8,0.5,1007.3,2.3,18.6,99.3,2016-04-20
476,80.0,80.0,135.0,6,42.0,44.0,0.9,1.0,1009.3,1.3,19.4,86.5,2016-04-21
477,74.0,98.0,77.0,9,49.0,57.0,1.0,0.0,1005.9,1.5,20.6,84.5,2016-04-22
478,45.0,43.0,86.0,6,25.0,36.0,0.7,0.0,1005.6,1.8,19.0,81.5,2016-04-23
479,51.0,51.0,90.0,6,28.0,35.0,0.8,0.0,1010.0,1.5,17.2,82.8,2016-04-24
480,60.0,70.0,110.0,8,40.0,45.0,0.9,0.0,1009.1,0.7,18.7,89.3,2016-04-25
481,64.0,65.0,69.0,6,46.0,47.0,1.0,2.6,1008.2,1.4,19.4,91.3,2016-04-26
482,80.0,98.0,134.0,6,59.0,26.0,0.8,0.2,1009.6,1.5,18.9,84.3,2016-04-27
483,95.0,90.0,153.0,13,37.0,54.0,0.9,0.0,1012.6,0.9,18.7,73.0,2016-04-28
484,103.0,110.0,163.0,14,47.0,56.0,0.8,0.0,1012.1,1.8,20.6,71.8,2016-04-29
485,99.0,116.0,158.0,11,47.0,55.0,0.8,0.0,1006.8,1.4,22.5,71.0,2016-04-30
486,68.0,86.0,121.0,8,39.0,34.0,0.7,0.0,1003.4,3.1,24.7,67.5,2016-05-01
487,66.0,81.0,61.0,5,36.0,29.0,0.7,0.0,1002.4,1.5,22.2,91.3,2016-05-02
488,83.0,116.0,131.0,8,33.0,47.0,0.6,0.0,1009.7,1.2,18.9,75.8,2016-05-03
489,87.0,123.0,109.0,13,42.0,55.0,0.9,0.5,1005.0,1.6,22.4,76.8,2016-05-04
490,55.0,59.0,78.0,5,32.0,31.0,0.8,0.7,1001.8,2.3,24.4,86.3,2016-05-05
491,71.0,92.0,102.0,8,50.0,42.0,1.2,0.0,1004.1,1.9,26.4,82.8,2016-05-06
492,93.0,135.0,89.0,6,55.0,27.0,0.8,0.9,1008.1,3.5,20.2,75.0,2016-05-07
